UID,Name,Age,Weight,Height,WR,Rc Injury,Nat,Division,Club,Wage,Expires,Position,Sec. Position,Starts,Mins,Pas %,Asts/90,xA/90,Pr passes/90,OP-KP/90,Ch C/90,OP-Cr %,OP-Crs C/90,Conv %,xG-OP,ShT/90,Shots Outside Box/90,NP-xG/90,Gl Mst,Tck/90,Tck R,Clr/90,K Tck/90,K Hdrs/90,Aer A/90,Hdr %,Hdrs W/90,Blk/90,Poss Won/90,Poss Lost/90,Sprints/90,Drb/90,Dist/90,Pres C/90,Pres A/90,Svt,Svp,Svh,xGP/90
2000282935,Gael Álvarez,19,63 kg,173 cm,,-,MEX,Liga Premier de México Serie B,At. Pachuca,"€41,500 p/a",30/6/2025,AM (C),-,42,"3,780",71%,0.21,0,0,0,-,-,0,2%,-8.63,0.83,0,0.25,0,1.14,58%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
2000289374,Siyabonga Nzama,21,65 kg,171 cm,,-,RSA,National First Division,Milford FC,"€12,250 p/a",30/6/2025,"AM (L), ST (C)",AM (L),14,"1,298",82%,0.49,0.36,5.13,2.01,0.97,20%,1.11,21%,1.34,0.62,0.97,0.21,0,2.08,97%,0.69,0,0,2.91,21%,0.62,0.28,3.95,12.41,12.27,2.98,12.6km,2.08,7.56,-,-,-,-
68021912,Ahmad Al-Dali,23,66 kg,183 cm,,-,SYR,Kuwaiti Division One,Tadamun (KUW),"€62,500 p/a",30/7/2025,DM,-,28,"2,522",73%,0.29,0.13,0,0,-,-,0,18%,0.79,0.07,0,0.04,0,2.11,83%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
83107661,Valdu Té,27,82 kg,188 cm,,-,GNB,MBSB Bank Championship,N. Sembilan,"€88,000 p/a",30/11/2025,ST (C),-,13,"1,170",62%,0.31,0.08,0,0,-,-,0,30%,4.87,1.15,0,0.24,0,0.92,80%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
23318963,M. Kogileswaran Raj,26,59 kg,168 cm,,-,MAS,CIMB Malaysia Super League,Penang,"€70,000 p/a",30/11/2025,AM (R),-,11,990,55%,-,0.07,0,0,-,-,0,3%,-4.03,1.91,0,0.46,0,0.64,58%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
20015321,La'Vere Corbin-Ong,34,75 kg,184 cm,,-,MAS,MBSB Bank Championship,Manjung City,"€31,000 p/a",30/11/2025,D/WB (L),-,13,"1,170",68%,0.15,0.13,0,0,-,-,0,14%,-0.03,0.08,0,0.08,0,1.69,100%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
19183259,Jhonnatan,33,70 kg,180 cm,,-,BRA,Campeonato Brasileiro Série D,Tuna Luso,"€38,000 p/a",31/12/2025,"DM, M (C)",-,15,"1,301",84%,0.21,0.14,3.32,1.04,0.28,13%,0.07,15%,0.36,0.35,0.14,0.11,0,2.42,83%,0.69,0.21,0.21,3.39,63%,2.14,-,13.42,6.85,6.64,0.14,8.8km,2.63,8.09,-,-,-,-
19190565,Victor Rangel,34,76 kg,182 cm,,-,BRA,Campeonato Brasileiro Série D,Nova Iguaçu,"€46,500 p/a",31/12/2025,"AM (R), ST (C)",-,13,"1,497",85%,0.12,0.11,2.22,1.5,0.24,14%,0.36,26%,5.06,0.84,0.54,0.18,0,1.2,71%,1.2,0,0.06,9.32,35%,3.31,0.18,2.59,18.28,9.08,1.56,11.7km,2.04,9.32,-,-,-,-
19207224,Luís Fernando,34,81 kg,190 cm,,-,BRA,Campeonato Brasileiro Série D,Concórdia,"€43,000 p/a",31/12/2025,D (C),-,20,"1,697",84%,0.11,0.09,3.5,0.53,0.05,0%,0,6%,-0.66,0.11,0.27,0.09,0,0.95,86%,1.75,0.11,1.01,8.96,73%,6.58,0.58,16.55,3.5,4.51,0.05,10.5km,0.95,2.6,-,-,-,-
19211992,Tony,32,87 kg,178 cm,,-,BRA,Campeonato Brasileiro Série D,Sergipe,"€9,250 p/a",31/12/2025,ST (C),-,29,"2,179",84%,0.12,0.18,1.12,0.99,0.21,27%,0.12,13%,0.72,1.2,1.24,0.39,0,0.99,65%,1.07,0.04,0.08,11.23,37%,4.13,0.12,2.68,14.58,5.66,1.03,11.4km,1.57,6.44,-,-,-,-
19215556,Rodrigo Viana,35,77 kg,183 cm,,-,BRA,Campeonato Brasileiro Série D,União Rondonópolis,"€59,000 p/a",31/12/2025,GK,-,15,"1,350",63%,-,0,0,0,-,-,-,-,0,-,-,0,2,0,0%,6.47,0,0,-,-,-,-,1.87,6.67,0,-,4.3km,0,0,5,17,5,0.02
19223066,Lucas Siqueira,36,69 kg,181 cm,,-,BRA,Campeonato Brasileiro Série D,Santa Cruz,"€51,000 p/a",31/12/2025,"DM, M (C)",-,19,"1,594",85%,0.17,0.16,4.52,1.36,0.56,14%,0.28,-,-2.74,0.4,0.34,0.15,0,2.15,75%,1.07,0.17,0.51,5.87,66%,3.9,0.68,14,16.15,8.64,0.56,11.2km,2.43,8.86,-,-,-,-
19255928,Matheus,33,85 kg,192 cm,,-,BRA,Campeonato Brasileiro Série D,Águia de Marabá,"€83,000 p/a",31/12/2025,D (C),-,20,"1,526",84%,0.12,0.03,4.19,0.35,0.06,0%,0,7%,-0.73,0.12,0.12,0.1,0,1.24,91%,1.59,0.18,1.42,8.79,83%,7.25,0.29,18.22,2.83,4.07,0.12,10.6km,1.24,3.36,-,-,-,-
19261281,Victor Lindenberg,27,68 kg,175 cm,,-,BRA,Campeonato Brasileiro Série D,Tuna Luso,"€53,000 p/a",31/12/2025,D/WB (L),-,11,990,84%,0.18,0.16,3,0.91,0.45,9%,0.36,18%,0.44,0.55,0.64,0.14,0,2.27,83%,1,0,0.64,3.55,49%,1.73,0.27,7.82,8.36,6.55,0.36,7.3km,1.45,5.64,-,-,-,-
19277236,Júnior,33,67 kg,172 cm,,-,BRA,Campeonato Brasileiro Série C,Confiança,"€10,750 p/a",31/12/2025,D/WB (R),-,20,"1,791",83%,0.25,0.21,5.98,1.01,0.25,21%,1.21,4%,-3.5,0.5,0.55,0.28,0,1.76,76%,1.36,0,0.9,6.18,47%,2.91,0.25,12.96,12.66,14.57,0.9,12.0km,2.01,7.64,-,-,-,-
19285384,Altair,28,83 kg,183 cm,,-,BRA,Divisões inferiores do Campeonato Brasileiro,Azuriz,"€40,000 p/a",31/12/2025,M (C),-,13,993,86%,0.82,0.58,2.9,1.72,0.63,20%,0.18,-,-1.45,0.09,0.36,0.13,0,2.36,81%,0.82,0.18,0.36,5.53,52%,2.9,0.27,13.5,15.41,8.16,0.54,12.1km,3.26,11.87,-,-,-,-
19287044,Lucas Gomes,29,77 kg,181 cm,,-,BRA,Campeonato Brasileiro Série D,Altos (PI),"€9,250 p/a",31/12/2025,DM,-,15,"1,355",87%,0.2,0.07,2.79,0.66,0.07,13%,0.07,12%,-0.22,0.4,0.33,0.15,0,1.86,74%,0.27,0,0.4,5.58,54%,2.99,0.6,11.89,8.77,8.24,0.8,11.5km,2.39,9.56,-,-,-,-
19296457,Pedro Costa,31,79 kg,184 cm,,-,BRA,Campeonato Brasileiro Série D,Maringá,"€38,000 p/a",31/12/2025,D (R),-,18,"1,620",84%,0.06,0.08,4.56,0.61,0.11,11%,0.5,5%,-0.96,0.28,0.33,0.11,0,2.22,89%,1.06,0.06,0.83,6.67,78%,5.22,0.56,10.61,10.78,12.89,1.33,11.2km,2.33,6.67,-,-,-,-
19301646,Rafael Vinícius,26,68 kg,176 cm,,-,BRA,Divisões inferiores do Campeonato Brasileiro,Juazeirense,"€30,500 p/a",31/12/2025,DM,-,11,850,86%,0.32,0.1,2.33,0.74,0.11,0%,0,-,-0.79,0.11,0.11,0.08,0,1.69,94%,0.74,0,0.21,2.54,42%,1.06,0.11,7.09,3.18,4.66,0.11,6.6km,1.06,6.14,-,-,-,-
19303012,Lessinho,29,73 kg,178 cm,,-,BRA,Divisões inferiores do Campeonato Brasileiro,Porto Vitória,"€36,500 p/a",31/12/2025,"AM (RL), ST (C)",-,17,"1,323",86%,-,0.04,0.27,0.27,0.14,0%,0,26%,7.16,1.7,0.48,0.26,0,1.16,81%,0.34,0,0,7.35,29%,2.11,0.14,2.52,8.98,4.15,1.09,8.2km,1.09,4.97,-,-,-,-
19311117,João Vieira,27,68 kg,171 cm,,-,BRA,Campeonato Brasileiro Série D,Fluminense (PI),"€40,500 p/a",31/12/2025,M (C),-,15,"1,156",84%,0.08,0.23,3.58,1.48,0.08,29%,0.16,15%,0.25,0.31,0.08,0.14,0,1.71,81%,0.39,0.16,0,3.43,14%,0.47,0.16,12.69,8.17,7.79,0.93,10.5km,2.02,8.33,-,-,-,-
19319367,Marcio,26,71 kg,175 cm,,-,BRA,Divisões inferiores do Campeonato Brasileiro,Ipatinga,"€83,500 p/a",31/12/2025,"DM, M (C)",-,11,917,81%,0.2,0.12,2.45,0.39,0.2,0%,0,33%,0.78,0.1,0,0.02,0,2.45,89%,0.69,0,0.1,1.28,62%,0.79,0.2,6.58,5.2,5.69,0.39,7.9km,2.16,5.3,-,-,-,-
19322546,Junio Rocha,28,74 kg,182 cm,,-,BRA,Divisões inferiores do Campeonato Brasileiro,Goiânia,"€41,500 p/a",31/12/2025,D/WB (R),-,14,"1,152",84%,0.08,0.05,3.05,0.31,-,14%,0.39,-,-1.08,0,0.47,0.08,0,1.72,88%,1.41,0,0.23,4.92,73%,3.59,0.47,19.53,7.73,7.42,0.55,8.0km,1.09,5.23,-,-,-,-
19326425,Lucas Lourenço,24,64 kg,168 cm,,-,BRA,Divisões inferiores do Campeonato Brasileiro,Cianorte,"€37,000 p/a",31/12/2025,AM (C),-,11,905,90%,0.2,0.12,3.98,1.59,-,12%,0.5,33%,0.65,0.1,0,0.03,0,1.69,74%,0.99,0,0.1,3.58,11%,0.4,0.6,13.52,12.53,8.55,1.19,11.5km,3.18,10.64,-,-,-,-
19341146,Caíque Oliveira,34,83 kg,187 cm,,-,BRA,Divisões inferiores do Campeonato Brasileiro,Moto Club,"€40,500 p/a",31/12/2025,"D (C), DM",-,17,"1,365",90%,0.07,0.13,3.56,0.79,0.2,43%,0.2,-,-0.51,0.13,0.33,0.03,0,1.85,65%,1.25,0,0.59,5.14,56%,2.9,0.53,20.24,6.4,9.03,0.13,12.3km,2.64,9.23,-,-,-,-
19341233,Álvaro,31,71 kg,175 cm,,-,BRA,Divisões inferiores do Campeonato Brasileiro,Barra (SC),"€13,000 p/a",31/12/2025,M/AM (C),-,16,"1,333",83%,0.14,0.27,1.28,0.61,0.14,21%,0.07,13%,0.8,0.95,0.41,0.22,0,0.88,76%,0.54,0,0.07,4.52,12%,0.54,0.07,9.72,11.61,7.02,0.68,9.3km,1.28,6.55,-,-,-,-
19355362,Paulinho Curuá,28,67 kg,171 cm,,-,BRA,Divisões inferiores do Campeonato Brasileiro,Joinville,"€45,000 p/a",31/12/2025,DM,-,15,"1,233",87%,0.15,0.15,3.65,1.46,0.07,22%,0.15,-,-1.74,0.07,0.15,0.13,0,2.41,66%,0.88,0,0.29,3.21,39%,1.24,-,10.88,4.89,6.57,0.22,8.9km,2.48,6.13,-,-,-,-
19366075,Bruno Camilo,27,70 kg,174 cm,,-,BRA,Divisões inferiores do Campeonato Brasileiro,Avenida,"€36,500 p/a",31/12/2025,"DM, M (C)",-,14,"1,253",89%,0.22,0.18,3.09,0.79,0.22,4%,0,-,-0.48,0.07,0.07,0.03,0,1.58,67%,1.01,0.07,0,2.59,53%,1.36,0.29,14.58,3.23,6.97,0.5,9.1km,1.8,6.03,-,-,-,-
19379578,Carlos Henrique,24,67 kg,172 cm,,-,BRA,Divisões inferiores do Campeonato Brasileiro,River,"€40,500 p/a",31/12/2025,D (L),-,24,"2,005",88%,0.13,0.17,3.37,1.48,0.18,11%,0.67,-,-0.68,0.09,0.09,0.03,0,2.47,80%,1.75,0.04,0.18,4.53,35%,1.57,0.85,11.04,16.02,13.29,1.84,12.8km,3.14,11.09,-,-,-,-
19382551,Emanuel,25,80 kg,186 cm,,-,BRA,Campeonato Brasileiro Série D,Humaitá (AC),"€39,000 p/a",31/12/2025,D (C),-,13,"1,170",85%,0.31,0.08,2.46,0.31,-,0%,0,6%,-0.87,0.31,0.31,0.14,0,1.38,90%,1.46,0.08,0.38,5.54,78%,4.31,0.46,13.38,2.15,3.69,0.08,8.8km,0.92,3.15,-,-,-,-
19393751,Marcos Antônio,25,78 kg,186 cm,,-,BRA,Divisões inferiores do Campeonato Brasileiro,Porto Vitória,"€44,500 p/a",31/12/2025,DM,-,16,"1,225",87%,0.15,0.19,2.42,0.81,0.15,14%,0.07,8%,-1.36,0.29,0.22,0.17,0,1.84,86%,0.66,0,0.51,4.11,21%,0.88,0.37,15.94,4.85,5.36,0.66,8.3km,1.69,6.91,-,-,-,-
20045076,Jacob Montes,26,73 kg,181 cm,,-,NCA,Campeonato Brasileiro Série D,São Bento,"€70,000 p/a",31/12/2025,M (C),-,18,"1,398",87%,0.32,0.21,3.86,1.87,0.45,8%,0.13,8%,-0.67,0.13,0.26,0.11,0,1.87,73%,0.58,0,0.26,4.57,39%,1.8,0.19,15.64,12.23,8.63,0.9,12.1km,3.22,11.01,-,-,-,-
20046499,Aaron Cervantes,23,75 kg,181 cm,,-,USA,National Independent Soccer Association,Flower City Union,"€29,000 p/a",31/12/2025,GK,-,10,900,60%,-,0,0,0,-,-,-,-,0,-,-,0,0,-,-,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,0,0,0,0
23425549,Yun Il-Gwang,32,66 kg,174 cm,,-,PRK,DPR Korea Premier Football League,Ryomyong,"€26,500 p/a",31/12/2025,AM (RC),-,10,900,60%,0.1,0.04,0,0,-,-,0,17%,1.4,0.8,0,0.26,0,1.1,79%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
51012266,George Corral,34,68 kg,175 cm,,-,MEX,Liga BBVA Expansión MX,Tlaxcala,"€6,000 p/a",31/12/2025,D/WB (R),-,14,"1,260",86%,0.21,0.14,2.43,0.79,0.14,14%,1.29,-,-0.08,0,0.14,0.01,0,1.79,74%,2,0.14,0.43,6.29,33%,2.07,0.93,11.57,16.64,14.07,1.07,12.9km,2.21,11.21,-,-,-,-
14247797,Julio Luques,22,67 kg,173 cm,,-,ARG,Torneo Regional Federal Amateur,Sarmiento (La Banda),"€36,000 p/a",31/12/2025,"DM, M (C)",-,10,900,69%,0.2,0.07,0,0,-,-,0,-,-1.29,0.1,0,0.13,0,1.8,82%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
51013782,Ernesto Reyes,33,74 kg,171 cm,,-,MEX,Liga BBVA Expansión MX,Tlaxcala,"€255,000 p/a",31/12/2025,D (C),-,32,"2,567",87%,0.14,0.09,3.93,1.09,0.25,8%,0.04,7%,-0.97,0.07,0.14,0.07,0,1.65,69%,1.51,0.18,0.53,5.29,59%,3.12,0.63,12.45,7.57,7.19,0.39,11.8km,2.28,7.71,-,-,-,-
51055060,Francisco Contreras,26,72 kg,172 cm,,Sprained knee ligaments,MEX,Liga Premier de México Serie A - Grupo I,Chihuahua,"€113,000 p/a",31/12/2025,M (C),-,25,"2,112",88%,0.43,0.31,3.45,1.53,0.43,22%,0.17,11%,0.27,0.17,0.13,0.03,0,1.49,78%,1.02,0,0.09,4.26,40%,1.7,0.51,13.08,10.57,6.39,0.55,11.5km,2.26,8.95,-,-,-,-
55011649,Alípio,32,69 kg,174 cm,,-,BRA,Campeonato Brasileiro Série D,Operário VG,"€77,500 p/a",31/12/2025,"AM (R), ST (C)",-,17,"1,462",83%,0.06,0.3,2.4,1.66,0.55,15%,0.49,6%,-1.58,0.62,0.43,0.22,0,1.29,81%,1.05,0,0.06,4.74,19%,0.92,0.18,3.69,15.51,7.82,1.54,8.6km,2.22,7.39,-,-,-,-
55021494,Abel Camará,35,84 kg,185 cm,,-,GNB,I Divisão,Sp. Bissau,"€48,500 p/a",31/12/2025,"AM (R), ST (C)",-,10,900,63%,0.1,0.05,0,0,-,-,0,10%,-0.25,1.3,0,0.33,0,0.8,62%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
72048211,Chris Odoi-Atsem,29,69 kg,178 cm,,-,USA,United States Adult Soccer Association,Milwaukee Wave,"€41,500 p/a",31/12/2025,D (R),-,10,893,76%,0.3,0.02,1.11,0.3,-,75%,0.6,11%,0.34,0.1,0.1,0.07,0,1.41,93%,0.91,0,0.2,1.31,77%,1.01,0.1,1.91,3.33,3.12,0.1,2.6km,0.3,1.61,-,-,-,-
75014636,Milton Alegre,33,73 kg,186 cm,,-,ARG,Campeonato Ascenso,Rangers,"€30,000 p/a",31/12/2025,ST (C),-,14,"1,260",58%,-,0.07,0,0,-,-,0,19%,1.51,0.64,0,0.25,0,0.71,67%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
75015383,Andrés Robles,31,72 kg,178 cm,,-,CHI,Divisões inferiores do Campeonato Brasileiro,Porto Vitória,"€43,000 p/a",31/12/2025,"D (C), DM",-,16,"1,389",87%,0.13,0.09,3.3,0.45,0.13,50%,0.06,8%,-0.03,0.13,0.19,0.07,0,2.2,92%,0.84,0,0.52,4.99,62%,3.11,0.26,15.81,2.85,6.67,0.39,10.0km,1.81,5.96,-,-,-,-
75044764,Vicente Fernández,26,66 kg,178 cm,,-,CHI,Campeonato Ascenso,Deportes Melipilla,"€10,750 p/a",31/12/2025,D (L),-,13,"1,170",70%,0.08,0.08,0,0,-,-,0,60%,1.8,0.23,0,0.09,0,1.92,96%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
76016434,Johan Arango,34,77 kg,185 cm,,-,COL,Campeonato Brasileiro Série D,Bangu,"€86,500 p/a",31/12/2025,AM (L),-,18,"1,266",86%,0.14,0.18,1.85,1.28,0.36,14%,0.85,-,-5.4,0.85,0.5,0.27,0,2.06,83%,1.28,0,0,6.33,29%,1.85,0.71,4.83,17.35,10.95,2.13,11.4km,2.63,11.37,-,-,-,-
76036894,Eduardo Rodríguez,35,68 kg,170 cm,,-,COL,Liga Dominicana de Fútbol,Cibao FC,"€108,000 p/a",31/12/2025,M (C),-,11,990,77%,0.36,0.15,0.73,0.09,0.09,0%,0,-,-0.33,0.09,0,0.03,0,1.91,88%,0,0,0,1.36,53%,0.73,0.09,2.09,3.36,2.09,0.18,2.5km,0.55,1.45,-,-,-,-
82050073,Michael Salazar,32,82 kg,181 cm,,-,BLZ,National Independent Soccer Association,LA Force,"€68,000 p/a",31/12/2025,"AM (R), ST (C)",-,10,900,66%,-,0.08,0,0,-,-,0,17%,0.44,0.9,0,0.36,0,1.4,70%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
92099149,Hamed Saleh,25,74 kg,186 cm,,-,KUW,Campeonato Brasileiro Série D,Atlético Cearense,"€75,000 p/a",31/12/2025,D (L),-,23,"2,025",81%,-,0.05,4.27,1.2,0.04,19%,0.4,8%,-0.85,0.13,0.09,0.08,0,2.31,85%,1.69,0.13,0.53,5.87,60%,3.51,0.8,8,14.31,9.47,0.67,10.4km,1.69,6.53,-,-,-,-
2102876,Ari,39,79 kg,180 cm,,-,RUS,Campeonato Brasileiro Série D,Atlético Cearense,"€58,500 p/a",31/12/2025,ST (C),-,13,"1,143",77%,0.39,0.22,0.39,0.55,0.47,11%,0.24,10%,0.57,0.94,0.79,0.19,0,0.87,65%,0.55,0,0.16,8.11,17%,1.42,0.16,1.97,14.25,4.02,0.55,7.8km,0.63,4.57,-,-,-,-
2108804,Léo Silva,39,77 kg,178 cm,,-,BRA,Divisões inferiores do Campeonato Brasileiro,Moto Club,"€23,000 p/a",31/12/2025,"DM, M (C)",-,17,"1,227",86%,0.29,0.35,3.67,1.47,0.81,27%,0.22,-,-1.56,0.07,0.22,0.11,0,2.35,84%,1.25,0.07,0.88,5.5,55%,3.01,0.29,20.24,5.13,8.88,0.22,12.2km,2.49,9.1,-,-,-,-
1394630981,Marconi,36,75 kg,172 cm,,Pulled knee ligaments,BRA,Campeonato Brasileiro Série D,Aimoré,"€30,500 p/a",31/12/2025,"DM, M (C)",-,18,"1,522",89%,0.3,0.15,4.08,1.18,0.3,0%,0,-,-1.42,0.18,0.24,0.08,0,1.71,58%,0.95,0.06,0.35,4.26,58%,2.48,0.3,13.07,9.93,9.22,0.18,12.4km,2.9,9.28,-,-,-,-
2111963,Edimar,38,73 kg,180 cm,,-,BRA,Campeonato Brasileiro Série D,Santa Cruz,"€37,000 p/a",31/12/2025,D/WB (L),-,13,"1,069",88%,0.08,0.14,6.65,1.43,0.34,9%,0.34,-,-0.09,0,0,0.01,0,2.86,92%,1.18,0,1.01,6.23,59%,3.7,0.25,9.51,14.48,10.94,0.51,11.3km,2.27,6.74,-,-,-,-
2000022635,Robinho,24,68 kg,175 cm,,-,BRA,Divisões inferiores do Campeonato Brasileiro,River,"€63,000 p/a",31/12/2025,AM (L),-,23,"1,910",86%,0.19,0.25,2.83,1.74,0.42,13%,0.57,14%,1.02,0.85,0.61,0.33,0,2.26,89%,0.57,0,0,6.46,15%,0.99,0.28,4.99,17.86,13.05,2.87,12.4km,3.16,10.37,-,-,-,-
8832817,Erick Flores,36,62 kg,169 cm,,-,BRA,Campeonato Brasileiro Série D,Águia de Marabá,"€70,000 p/a",31/12/2025,AM (C),-,12,"1,084",85%,0.42,0.4,2.24,1.25,0.75,0%,0,7%,-1.86,0.75,0.66,0.32,0,1,67%,0.58,0,0,5.89,23%,1.33,0.33,8.97,17.93,7.8,1.25,12.5km,1.99,7.72,-,-,-,-
2000043790,Alison,28,71 kg,178 cm,,-,BRA,Campeonato Brasileiro Série D,Hercílio Luz,"€16,500 p/a",31/12/2025,DM,-,19,"1,574",90%,0.4,0.29,3.89,1.09,0.34,21%,0.17,10%,0.37,0.06,0.17,0.04,0,1.77,76%,0.86,0.06,0.11,3.89,68%,2.63,0.46,13.78,8.29,9.83,0.74,12.7km,2.34,9.89,-,-,-,-
8832828,Muriqui,38,72 kg,172 cm,,-,BRA,Divisões inferiores do Campeonato Brasileiro,Joinville,"€28,000 p/a",31/12/2025,"AM (L), ST (C)",-,13,"1,108",84%,0.16,0.37,2.11,1.46,0.16,16%,0.49,8%,-1.43,0.49,0.41,0.28,0,2.11,90%,0.24,0,0,6.42,28%,1.79,0.32,8.61,15.6,8.12,1.79,10.2km,2.11,10.4,-,-,-,-
2000049121,Erick Ávalos,25,74 kg,175 cm,,-,MEX,-,Zacatepec,"€182,000 p/a",31/12/2025,D (C),-,41,"3,528",86%,0.15,0.07,3.62,0.41,0.18,6%,0.03,5%,-1.7,0.08,0.13,0.07,0,1.07,71%,1.61,0.18,0.64,6.81,66%,4.52,0.48,22.63,2.14,4.52,0.2,10.2km,1.22,3.47,-,-,-,-
2000058236,Diego San Julián,23,79 kg,185 cm,,-,ARG,Divisões inferiores do Campeonato Brasileiro,Goianésia,"€82,000 p/a",31/12/2025,D (R),-,16,"1,440",85%,0.06,0.05,3.19,0.44,-,10%,0.19,6%,-0.76,0.19,0.12,0.11,0,1.81,91%,0.94,0.12,0.38,5.62,64%,3.62,0.31,12.38,9.44,7.44,0.5,8.8km,1.31,5.69,-,-,-,-
14000436,Gonzalo Abán,37,75 kg,179 cm,,-,ARG,Torneo Regional Federal Amateur,Andino S.C.,"€34,500 p/a",31/12/2025,ST (C),-,10,900,51%,-,0.15,0,0,-,-,0,11%,-1.33,1.4,0,0.35,0,0.8,89%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
14006314,Daniel Villalva,32,59 kg,160 cm,,Pulled hamstring,ARG,Liga BBVA Expansión MX,At. La Paz,"€406,000 p/a",31/12/2025,AM (RL),-,26,"1,811",83%,0.25,0.24,2.68,1.39,0.5,12%,0.6,13%,-0.7,0.7,0.45,0.23,0,1.94,91%,1.09,0,0,6.51,24%,1.59,0.4,4.87,13.17,11.13,3.08,12.1km,2.53,9.69,-,-,-,-
14033260,Diego Medina,33,71 kg,175 cm,,-,ARG,Torneo Regional Federal Amateur,F.A.D.E.P. (Mendoza),"€31,000 p/a",31/12/2025,ST (C),-,10,900,60%,-,0.12,0,0,-,-,0,3%,-2.57,1.3,0,0.36,0,1,71%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
14224749,Alexis Villarroel,24,72 kg,176 cm,,-,ARG,Primera C Metropolitana,Luján,"€28,000 p/a",31/12/2025,"AM (C), ST (C)",-,10,876,84%,0.21,0.14,0.51,0.72,0.31,0%,0,13%,-0.08,0.82,0.41,0.21,0,1.44,78%,0.51,0,0,9.55,11%,1.03,0.1,2.88,15.82,6.78,0.82,11.9km,1.95,5.65,-,-,-,-
18046334,Fernando Canesin,33,68 kg,174 cm,,-,BRA,Campeonato Brasileiro Série D,Inter de Limeira,"€31,000 p/a",31/12/2025,AM (RC),-,17,"1,141",81%,0.08,0.26,2.05,1.5,0.71,17%,1.03,10%,-1.01,0.47,0.47,0.24,0,1.34,74%,1.18,0,0.08,6.23,22%,1.34,0.16,4.97,17.12,10.73,1.97,12.2km,2.68,10.57,-,-,-,-
19010338,Diego Jardel,35,73 kg,180 cm,,-,BRA,Divisões inferiores do Campeonato Brasileiro,Porto Vitória,"€32,500 p/a",31/12/2025,"WB (L), M/AM (C)",-,16,"1,371",85%,0.2,0.26,2.56,0.98,0.53,13%,0,5%,-1.3,0.59,0.07,0.15,0,1.71,81%,0.66,0.07,0.2,4.4,46%,2.04,0.39,15.62,8.8,4.4,0.53,8.2km,1.71,6.89,-,-,-,-
19029503,Cauê,35,82 kg,186 cm,,-,BRA,Divisões inferiores do Campeonato Brasileiro,Cianorte,"€56,000 p/a",31/12/2025,"DM, M (C)",-,15,"1,206",87%,0.15,0.14,2.39,0.9,0.15,14%,0.07,17%,0.7,0.07,0.07,0.02,0,2.16,67%,0.75,0.07,0.15,2.99,30%,0.9,0.37,9.93,8.73,6.34,0.3,8.7km,1.94,7.99,-,-,-,-
19043080,João Paulo,34,70 kg,172 cm,,-,BRA,Divisões inferiores do Campeonato Brasileiro,Rio Branco (ES),"€34,500 p/a",31/12/2025,D/WB (L),-,15,"1,203",85%,-,0.19,3.82,0.9,0.3,17%,0.67,13%,1.07,0.22,0.3,0.07,0,2.32,82%,1.12,0,0.07,4.41,39%,1.72,0.6,10.4,9.58,6.73,1.05,8.1km,2.17,5.91,-,-,-,-
19057070,Gil Bahia,33,68 kg,169 cm,,-,BRA,Divisões inferiores do Campeonato Brasileiro,Porto Vitória,"€41,500 p/a",31/12/2025,D/WB (R),-,16,"1,407",86%,0.19,0.21,4.41,0.9,0.26,17%,0.58,8%,-0.95,0.58,0.7,0.25,0,2.11,89%,1.15,0.06,0.45,3.97,50%,1.98,0.38,15.54,7.61,9.79,0.77,9.2km,1.47,6.4,-,-,-,-
2000101332,Gui Campana,29,70 kg,171 cm,,-,BRA,Campeonato Brasileiro Série D,CRAC,"€46,500 p/a",31/12/2025,AM (C),-,21,"1,698",85%,0.05,0.05,1.75,0.8,0.16,14%,0.11,12%,0.09,0.42,0.58,0.15,0,1.33,78%,0.37,0,0,5.35,29%,1.54,0.11,8.11,14.26,7.58,1.7,9.9km,1.59,8,-,-,-,-
19071429,Mauro Iguatu,37,75 kg,190 cm,,-,BRA,Campeonato Brasileiro Série D,Iguatu,"€42,000 p/a",31/12/2025,GK,-,13,"1,127",62%,-,0,0,0.08,-,-,-,-,0,-,-,0,0,0.08,100%,5.67,0,0,-,-,-,-,3.43,5.91,0,-,3.2km,0,0,9,19,10,0.08
